"","query","noutputs"
0,"\W!x{((a\w+|an\w+|\w+er)\W+){5}(a\w+|an\w+|\w+er)}\W",119
5484,"\W!x{((in\w+|\w+geo?\w+|\w+ence)\W+){5}(in\w+|\w+geo?\w+|\w+ence)}\W",0
5485,"\W!x{((in\w+|\w+geo?\w+|\w+able)\W+){5}(in\w+|\w+geo?\w+|\w+able)}\W",0
5486,"\W!x{((in\w+|\w+geo?\w+|\w+ant)\W+){5}(in\w+|\w+geo?\w+|\w+ant)}\W",0
5487,"\W!x{((in\w+|\w+geo?\w+|\w+ity)\W+){5}(in\w+|\w+geo?\w+|\w+ity)}\W",0
5488,"\W!x{((in\w+|\w+geo?\w+|\w+ness)\W+){5}(in\w+|\w+geo?\w+|\w+ness)}\W",0
5489,"\W!x{((in\w+|\w+geo?\w+|\w+ance)\W+){5}(in\w+|\w+geo?\w+|\w+ance)}\W",0
5490,"\W!x{((in\w+|\w+geo?\w+|\w+ful)\W+){5}(in\w+|\w+geo?\w+|\w+ful)}\W",0
5491,"\W!x{((in\w+|\w+geo?\w+|im\w+)\W+){5}(in\w+|\w+geo?\w+|im\w+)}\W",0
5492,"\W!x{((in\w+|\w+geo?\w+|\w+age)\W+){5}(in\w+|\w+geo?\w+|\w+age)}\W",0
5493,"\W!x{((in\w+|\w+geo?\w+|\w+ish)\W+){5}(in\w+|\w+geo?\w+|\w+ish)}\W",0
5494,"\W!x{((in\w+|\w+geo?\w+|\w+ic)\W+){5}(in\w+|\w+geo?\w+|\w+ic)}\W",0
5495,"\W!x{((in\w+|\w+al|com\w+)\W+){5}(in\w+|\w+al|com\w+)}\W",6
5496,"\W!x{((in\w+|\w+al|con\w+)\W+){5}(in\w+|\w+al|con\w+)}\W",6
5497,"\W!x{((in\w+|\w+al|un\w+)\W+){5}(in\w+|\w+al|un\w+)}\W",6
5498,"\W!x{((in\w+|\w+al|ex\w+)\W+){5}(in\w+|\w+al|ex\w+)}\W",6
5499,"\W!x{((in\w+|\w+al|en\w+)\W+){5}(in\w+|\w+al|en\w+)}\W",6
5500,"\W!x{((in\w+|\w+al|pro\w+)\W+){5}(in\w+|\w+al|pro\w+)}\W",6
5501,"\W!x{((in\w+|\w+al|\w+ation)\W+){5}(in\w+|\w+al|\w+ation)}\W",6
5502,"\W!x{((in\w+|\w+al|\w+ive)\W+){5}(in\w+|\w+al|\w+ive)}\W",6
5503,"\W!x{((in\w+|\w+al|dis\w+)\W+){5}(in\w+|\w+al|dis\w+)}\W",6
5504,"\W!x{((in\w+|\w+al|\w+ous)\W+){5}(in\w+|\w+al|\w+ous)}\W",6
5505,"\W!x{((in\w+|\w+al|\w+ate)\W+){5}(in\w+|\w+al|\w+ate)}\W",6
5506,"\W!x{((in\w+|\w+al|\w+ure)\W+){5}(in\w+|\w+al|\w+ure)}\W",6
5507,"\W!x{((in\w+|\w+al|pre\w+)\W+){5}(in\w+|\w+al|pre\w+)}\W",6
5508,"\W!x{((in\w+|\w+al|\w+ment)\W+){5}(in\w+|\w+al|\w+ment)}\W",6
5509,"\W!x{((in\w+|\w+al|\w+ence)\W+){5}(in\w+|\w+al|\w+ence)}\W",6
5510,"\W!x{((in\w+|\w+al|\w+able)\W+){5}(in\w+|\w+al|\w+able)}\W",6
5511,"\W!x{((in\w+|\w+al|\w+ant)\W+){5}(in\w+|\w+al|\w+ant)}\W",6
5512,"\W!x{((in\w+|\w+al|\w+ity)\W+){5}(in\w+|\w+al|\w+ity)}\W",6
5513,"\W!x{((in\w+|\w+al|\w+ness)\W+){5}(in\w+|\w+al|\w+ness)}\W",6
5514,"\W!x{((in\w+|\w+al|\w+ance)\W+){5}(in\w+|\w+al|\w+ance)}\W",6
5515,"\W!x{((in\w+|\w+al|\w+ful)\W+){5}(in\w+|\w+al|\w+ful)}\W",6
5516,"\W!x{((in\w+|\w+al|im\w+)\W+){5}(in\w+|\w+al|im\w+)}\W",6
5517,"\W!x{((in\w+|\w+al|\w+age)\W+){5}(in\w+|\w+al|\w+age)}\W",6
5518,"\W!x{((in\w+|\w+al|\w+ish)\W+){5}(in\w+|\w+al|\w+ish)}\W",6
5519,"\W!x{((in\w+|\w+al|\w+ic)\W+){5}(in\w+|\w+al|\w+ic)}\W",6
5520,"\W!x{((in\w+|com\w+|con\w+)\W+){5}(in\w+|com\w+|con\w+)}\W",0
5521,"\W!x{((in\w+|com\w+|un\w+)\W+){5}(in\w+|com\w+|un\w+)}\W",0
5522,"\W!x{((in\w+|com\w+|ex\w+)\W+){5}(in\w+|com\w+|ex\w+)}\W",0
5523,"\W!x{((in\w+|com\w+|en\w+)\W+){5}(in\w+|com\w+|en\w+)}\W",0
5524,"\W!x{((in\w+|com\w+|pro\w+)\W+){5}(in\w+|com\w+|pro\w+)}\W",0
5525,"\W!x{((in\w+|com\w+|\w+ation)\W+){5}(in\w+|com\w+|\w+ation)}\W",0
5526,"\W!x{((in\w+|com\w+|\w+ive)\W+){5}(in\w+|com\w+|\w+ive)}\W",0
5527,"\W!x{((in\w+|com\w+|dis\w+)\W+){5}(in\w+|com\w+|dis\w+)}\W",0
5528,"\W!x{((in\w+|com\w+|\w+ous)\W+){5}(in\w+|com\w+|\w+ous)}\W",0
5529,"\W!x{((in\w+|com\w+|\w+ate)\W+){5}(in\w+|com\w+|\w+ate)}\W",0
5530,"\W!x{((in\w+|com\w+|\w+ure)\W+){5}(in\w+|com\w+|\w+ure)}\W",0
5531,"\W!x{((in\w+|com\w+|pre\w+)\W+){5}(in\w+|com\w+|pre\w+)}\W",0
5532,"\W!x{((in\w+|com\w+|\w+ment)\W+){5}(in\w+|com\w+|\w+ment)}\W",0
5533,"\W!x{((in\w+|com\w+|\w+ence)\W+){5}(in\w+|com\w+|\w+ence)}\W",0
5534,"\W!x{((in\w+|com\w+|\w+able)\W+){5}(in\w+|com\w+|\w+able)}\W",0
5535,"\W!x{((in\w+|com\w+|\w+ant)\W+){5}(in\w+|com\w+|\w+ant)}\W",0
5536,"\W!x{((in\w+|com\w+|\w+ity)\W+){5}(in\w+|com\w+|\w+ity)}\W",0
5537,"\W!x{((in\w+|com\w+|\w+ness)\W+){5}(in\w+|com\w+|\w+ness)}\W",0
5538,"\W!x{((in\w+|com\w+|\w+ance)\W+){5}(in\w+|com\w+|\w+ance)}\W",0
5539,"\W!x{((in\w+|com\w+|\w+ful)\W+){5}(in\w+|com\w+|\w+ful)}\W",0
5540,"\W!x{((in\w+|com\w+|im\w+)\W+){5}(in\w+|com\w+|im\w+)}\W",0
5541,"\W!x{((in\w+|com\w+|\w+age)\W+){5}(in\w+|com\w+|\w+age)}\W",0
5542,"\W!x{((in\w+|com\w+|\w+ish)\W+){5}(in\w+|com\w+|\w+ish)}\W",0
5543,"\W!x{((in\w+|com\w+|\w+ic)\W+){5}(in\w+|com\w+|\w+ic)}\W",0
5544,"\W!x{((in\w+|con\w+|un\w+)\W+){5}(in\w+|con\w+|un\w+)}\W",0
5545,"\W!x{((in\w+|con\w+|ex\w+)\W+){5}(in\w+|con\w+|ex\w+)}\W",0
5546,"\W!x{((in\w+|con\w+|en\w+)\W+){5}(in\w+|con\w+|en\w+)}\W",0
5547,"\W!x{((in\w+|con\w+|pro\w+)\W+){5}(in\w+|con\w+|pro\w+)}\W",0
5548,"\W!x{((in\w+|con\w+|\w+ation)\W+){5}(in\w+|con\w+|\w+ation)}\W",0
5549,"\W!x{((in\w+|con\w+|\w+ive)\W+){5}(in\w+|con\w+|\w+ive)}\W",0
5550,"\W!x{((in\w+|con\w+|dis\w+)\W+){5}(in\w+|con\w+|dis\w+)}\W",0
5551,"\W!x{((in\w+|con\w+|\w+ous)\W+){5}(in\w+|con\w+|\w+ous)}\W",0
5552,"\W!x{((in\w+|con\w+|\w+ate)\W+){5}(in\w+|con\w+|\w+ate)}\W",0
5553,"\W!x{((in\w+|con\w+|\w+ure)\W+){5}(in\w+|con\w+|\w+ure)}\W",0
5554,"\W!x{((in\w+|con\w+|pre\w+)\W+){5}(in\w+|con\w+|pre\w+)}\W",0
5555,"\W!x{((in\w+|con\w+|\w+ment)\W+){5}(in\w+|con\w+|\w+ment)}\W",0
5556,"\W!x{((in\w+|con\w+|\w+ence)\W+){5}(in\w+|con\w+|\w+ence)}\W",0
5557,"\W!x{((in\w+|con\w+|\w+able)\W+){5}(in\w+|con\w+|\w+able)}\W",0
5558,"\W!x{((in\w+|con\w+|\w+ant)\W+){5}(in\w+|con\w+|\w+ant)}\W",0
5559,"\W!x{((in\w+|con\w+|\w+ity)\W+){5}(in\w+|con\w+|\w+ity)}\W",0
5560,"\W!x{((in\w+|con\w+|\w+ness)\W+){5}(in\w+|con\w+|\w+ness)}\W",0
5561,"\W!x{((in\w+|con\w+|\w+ance)\W+){5}(in\w+|con\w+|\w+ance)}\W",0
5562,"\W!x{((in\w+|con\w+|\w+ful)\W+){5}(in\w+|con\w+|\w+ful)}\W",0
5563,"\W!x{((in\w+|con\w+|im\w+)\W+){5}(in\w+|con\w+|im\w+)}\W",0
5564,"\W!x{((in\w+|con\w+|\w+age)\W+){5}(in\w+|con\w+|\w+age)}\W",0
5565,"\W!x{((in\w+|con\w+|\w+ish)\W+){5}(in\w+|con\w+|\w+ish)}\W",0
5566,"\W!x{((in\w+|con\w+|\w+ic)\W+){5}(in\w+|con\w+|\w+ic)}\W",0
5567,"\W!x{((in\w+|un\w+|ex\w+)\W+){5}(in\w+|un\w+|ex\w+)}\W",0
5568,"\W!x{((in\w+|un\w+|en\w+)\W+){5}(in\w+|un\w+|en\w+)}\W",0
5569,"\W!x{((in\w+|un\w+|pro\w+)\W+){5}(in\w+|un\w+|pro\w+)}\W",0
5570,"\W!x{((in\w+|un\w+|\w+ation)\W+){5}(in\w+|un\w+|\w+ation)}\W",0
5571,"\W!x{((in\w+|un\w+|\w+ive)\W+){5}(in\w+|un\w+|\w+ive)}\W",0
5572,"\W!x{((in\w+|un\w+|dis\w+)\W+){5}(in\w+|un\w+|dis\w+)}\W",0
5573,"\W!x{((in\w+|un\w+|\w+ous)\W+){5}(in\w+|un\w+|\w+ous)}\W",0
5574,"\W!x{((in\w+|un\w+|\w+ate)\W+){5}(in\w+|un\w+|\w+ate)}\W",0
5575,"\W!x{((in\w+|un\w+|\w+ure)\W+){5}(in\w+|un\w+|\w+ure)}\W",0
5576,"\W!x{((in\w+|un\w+|pre\w+)\W+){5}(in\w+|un\w+|pre\w+)}\W",0
5577,"\W!x{((in\w+|un\w+|\w+ment)\W+){5}(in\w+|un\w+|\w+ment)}\W",0
5578,"\W!x{((in\w+|un\w+|\w+ence)\W+){5}(in\w+|un\w+|\w+ence)}\W",0
5579,"\W!x{((in\w+|un\w+|\w+able)\W+){5}(in\w+|un\w+|\w+able)}\W",0
5580,"\W!x{((in\w+|un\w+|\w+ant)\W+){5}(in\w+|un\w+|\w+ant)}\W",0
5581,"\W!x{((in\w+|un\w+|\w+ity)\W+){5}(in\w+|un\w+|\w+ity)}\W",0
5582,"\W!x{((in\w+|un\w+|\w+ness)\W+){5}(in\w+|un\w+|\w+ness)}\W",0
5583,"\W!x{((in\w+|un\w+|\w+ance)\W+){5}(in\w+|un\w+|\w+ance)}\W",0
5584,"\W!x{((in\w+|un\w+|\w+ful)\W+){5}(in\w+|un\w+|\w+ful)}\W",0
5585,"\W!x{((in\w+|un\w+|im\w+)\W+){5}(in\w+|un\w+|im\w+)}\W",0
5586,"\W!x{((in\w+|un\w+|\w+age)\W+){5}(in\w+|un\w+|\w+age)}\W",0
5587,"\W!x{((in\w+|un\w+|\w+ish)\W+){5}(in\w+|un\w+|\w+ish)}\W",0
5588,"\W!x{((in\w+|un\w+|\w+ic)\W+){5}(in\w+|un\w+|\w+ic)}\W",0
5589,"\W!x{((in\w+|ex\w+|en\w+)\W+){5}(in\w+|ex\w+|en\w+)}\W",0
5590,"\W!x{((in\w+|ex\w+|pro\w+)\W+){5}(in\w+|ex\w+|pro\w+)}\W",0
5591,"\W!x{((in\w+|ex\w+|\w+ation)\W+){5}(in\w+|ex\w+|\w+ation)}\W",0
5592,"\W!x{((in\w+|ex\w+|\w+ive)\W+){5}(in\w+|ex\w+|\w+ive)}\W",0
5593,"\W!x{((in\w+|ex\w+|dis\w+)\W+){5}(in\w+|ex\w+|dis\w+)}\W",0
5594,"\W!x{((in\w+|ex\w+|\w+ous)\W+){5}(in\w+|ex\w+|\w+ous)}\W",0
5595,"\W!x{((in\w+|ex\w+|\w+ate)\W+){5}(in\w+|ex\w+|\w+ate)}\W",0
5596,"\W!x{((in\w+|ex\w+|\w+ure)\W+){5}(in\w+|ex\w+|\w+ure)}\W",0
5597,"\W!x{((in\w+|ex\w+|pre\w+)\W+){5}(in\w+|ex\w+|pre\w+)}\W",0
5598,"\W!x{((in\w+|ex\w+|\w+ment)\W+){5}(in\w+|ex\w+|\w+ment)}\W",0
5599,"\W!x{((in\w+|ex\w+|\w+ence)\W+){5}(in\w+|ex\w+|\w+ence)}\W",0
5600,"\W!x{((in\w+|ex\w+|\w+able)\W+){5}(in\w+|ex\w+|\w+able)}\W",0
5601,"\W!x{((in\w+|ex\w+|\w+ant)\W+){5}(in\w+|ex\w+|\w+ant)}\W",0
5602,"\W!x{((in\w+|ex\w+|\w+ity)\W+){5}(in\w+|ex\w+|\w+ity)}\W",0
5603,"\W!x{((in\w+|ex\w+|\w+ness)\W+){5}(in\w+|ex\w+|\w+ness)}\W",0
5604,"\W!x{((in\w+|ex\w+|\w+ance)\W+){5}(in\w+|ex\w+|\w+ance)}\W",0
5605,"\W!x{((in\w+|ex\w+|\w+ful)\W+){5}(in\w+|ex\w+|\w+ful)}\W",0
5606,"\W!x{((in\w+|ex\w+|im\w+)\W+){5}(in\w+|ex\w+|im\w+)}\W",0
5607,"\W!x{((in\w+|ex\w+|\w+age)\W+){5}(in\w+|ex\w+|\w+age)}\W",0
5608,"\W!x{((in\w+|ex\w+|\w+ish)\W+){5}(in\w+|ex\w+|\w+ish)}\W",0
5609,"\W!x{((in\w+|ex\w+|\w+ic)\W+){5}(in\w+|ex\w+|\w+ic)}\W",0
5610,"\W!x{((in\w+|en\w+|pro\w+)\W+){5}(in\w+|en\w+|pro\w+)}\W",0
5611,"\W!x{((in\w+|en\w+|\w+ation)\W+){5}(in\w+|en\w+|\w+ation)}\W",0
5612,"\W!x{((in\w+|en\w+|\w+ive)\W+){5}(in\w+|en\w+|\w+ive)}\W",0
5613,"\W!x{((in\w+|en\w+|dis\w+)\W+){5}(in\w+|en\w+|dis\w+)}\W",0
5614,"\W!x{((in\w+|en\w+|\w+ous)\W+){5}(in\w+|en\w+|\w+ous)}\W",0
5615,"\W!x{((in\w+|en\w+|\w+ate)\W+){5}(in\w+|en\w+|\w+ate)}\W",0
5616,"\W!x{((in\w+|en\w+|\w+ure)\W+){5}(in\w+|en\w+|\w+ure)}\W",0
5617,"\W!x{((in\w+|en\w+|pre\w+)\W+){5}(in\w+|en\w+|pre\w+)}\W",0
5618,"\W!x{((in\w+|en\w+|\w+ment)\W+){5}(in\w+|en\w+|\w+ment)}\W",0
5619,"\W!x{((in\w+|en\w+|\w+ence)\W+){5}(in\w+|en\w+|\w+ence)}\W",0
5620,"\W!x{((in\w+|en\w+|\w+able)\W+){5}(in\w+|en\w+|\w+able)}\W",0
5621,"\W!x{((in\w+|en\w+|\w+ant)\W+){5}(in\w+|en\w+|\w+ant)}\W",0
5622,"\W!x{((in\w+|en\w+|\w+ity)\W+){5}(in\w+|en\w+|\w+ity)}\W",0
5623,"\W!x{((in\w+|en\w+|\w+ness)\W+){5}(in\w+|en\w+|\w+ness)}\W",0
5624,"\W!x{((in\w+|en\w+|\w+ance)\W+){5}(in\w+|en\w+|\w+ance)}\W",0
5625,"\W!x{((in\w+|en\w+|\w+ful)\W+){5}(in\w+|en\w+|\w+ful)}\W",0
5626,"\W!x{((in\w+|en\w+|im\w+)\W+){5}(in\w+|en\w+|im\w+)}\W",0
5627,"\W!x{((in\w+|en\w+|\w+age)\W+){5}(in\w+|en\w+|\w+age)}\W",0
5628,"\W!x{((in\w+|en\w+|\w+ish)\W+){5}(in\w+|en\w+|\w+ish)}\W",0
5629,"\W!x{((in\w+|en\w+|\w+ic)\W+){5}(in\w+|en\w+|\w+ic)}\W",0
5630,"\W!x{((in\w+|pro\w+|\w+ation)\W+){5}(in\w+|pro\w+|\w+ation)}\W",0
5631,"\W!x{((in\w+|pro\w+|\w+ive)\W+){5}(in\w+|pro\w+|\w+ive)}\W",0
5632,"\W!x{((in\w+|pro\w+|dis\w+)\W+){5}(in\w+|pro\w+|dis\w+)}\W",0
5633,"\W!x{((in\w+|pro\w+|\w+ous)\W+){5}(in\w+|pro\w+|\w+ous)}\W",0
5634,"\W!x{((in\w+|pro\w+|\w+ate)\W+){5}(in\w+|pro\w+|\w+ate)}\W",0
5635,"\W!x{((in\w+|pro\w+|\w+ure)\W+){5}(in\w+|pro\w+|\w+ure)}\W",0
5636,"\W!x{((in\w+|pro\w+|pre\w+)\W+){5}(in\w+|pro\w+|pre\w+)}\W",0
5637,"\W!x{((in\w+|pro\w+|\w+ment)\W+){5}(in\w+|pro\w+|\w+ment)}\W",0
5638,"\W!x{((in\w+|pro\w+|\w+ence)\W+){5}(in\w+|pro\w+|\w+ence)}\W",0
5639,"\W!x{((in\w+|pro\w+|\w+able)\W+){5}(in\w+|pro\w+|\w+able)}\W",0
5640,"\W!x{((in\w+|pro\w+|\w+ant)\W+){5}(in\w+|pro\w+|\w+ant)}\W",0
5641,"\W!x{((in\w+|pro\w+|\w+ity)\W+){5}(in\w+|pro\w+|\w+ity)}\W",0
5642,"\W!x{((in\w+|pro\w+|\w+ness)\W+){5}(in\w+|pro\w+|\w+ness)}\W",0
5643,"\W!x{((in\w+|pro\w+|\w+ance)\W+){5}(in\w+|pro\w+|\w+ance)}\W",0
5644,"\W!x{((in\w+|pro\w+|\w+ful)\W+){5}(in\w+|pro\w+|\w+ful)}\W",0
5645,"\W!x{((in\w+|pro\w+|im\w+)\W+){5}(in\w+|pro\w+|im\w+)}\W",0
5646,"\W!x{((in\w+|pro\w+|\w+age)\W+){5}(in\w+|pro\w+|\w+age)}\W",0
5647,"\W!x{((in\w+|pro\w+|\w+ish)\W+){5}(in\w+|pro\w+|\w+ish)}\W",0
5648,"\W!x{((in\w+|pro\w+|\w+ic)\W+){5}(in\w+|pro\w+|\w+ic)}\W",0
5649,"\W!x{((in\w+|\w+ation|\w+ive)\W+){5}(in\w+|\w+ation|\w+ive)}\W",0
5650,"\W!x{((in\w+|\w+ation|dis\w+)\W+){5}(in\w+|\w+ation|dis\w+)}\W",0
5651,"\W!x{((in\w+|\w+ation|\w+ous)\W+){5}(in\w+|\w+ation|\w+ous)}\W",0
5652,"\W!x{((in\w+|\w+ation|\w+ate)\W+){5}(in\w+|\w+ation|\w+ate)}\W",0
5653,"\W!x{((in\w+|\w+ation|\w+ure)\W+){5}(in\w+|\w+ation|\w+ure)}\W",0
5654,"\W!x{((in\w+|\w+ation|pre\w+)\W+){5}(in\w+|\w+ation|pre\w+)}\W",0
5655,"\W!x{((in\w+|\w+ation|\w+ment)\W+){5}(in\w+|\w+ation|\w+ment)}\W",0
5656,"\W!x{((in\w+|\w+ation|\w+ence)\W+){5}(in\w+|\w+ation|\w+ence)}\W",0
5657,"\W!x{((in\w+|\w+ation|\w+able)\W+){5}(in\w+|\w+ation|\w+able)}\W",0
5658,"\W!x{((in\w+|\w+ation|\w+ant)\W+){5}(in\w+|\w+ation|\w+ant)}\W",0
5659,"\W!x{((in\w+|\w+ation|\w+ity)\W+){5}(in\w+|\w+ation|\w+ity)}\W",0
5660,"\W!x{((in\w+|\w+ation|\w+ness)\W+){5}(in\w+|\w+ation|\w+ness)}\W",0
5661,"\W!x{((in\w+|\w+ation|\w+ance)\W+){5}(in\w+|\w+ation|\w+ance)}\W",0
5662,"\W!x{((in\w+|\w+ation|\w+ful)\W+){5}(in\w+|\w+ation|\w+ful)}\W",0
5663,"\W!x{((in\w+|\w+ation|im\w+)\W+){5}(in\w+|\w+ation|im\w+)}\W",0
5664,"\W!x{((in\w+|\w+ation|\w+age)\W+){5}(in\w+|\w+ation|\w+age)}\W",0
5665,"\W!x{((in\w+|\w+ation|\w+ish)\W+){5}(in\w+|\w+ation|\w+ish)}\W",0
5666,"\W!x{((in\w+|\w+ation|\w+ic)\W+){5}(in\w+|\w+ation|\w+ic)}\W",0
5667,"\W!x{((in\w+|\w+ive|dis\w+)\W+){5}(in\w+|\w+ive|dis\w+)}\W",0
5668,"\W!x{((in\w+|\w+ive|\w+ous)\W+){5}(in\w+|\w+ive|\w+ous)}\W",0
5669,"\W!x{((in\w+|\w+ive|\w+ate)\W+){5}(in\w+|\w+ive|\w+ate)}\W",0
5670,"\W!x{((in\w+|\w+ive|\w+ure)\W+){5}(in\w+|\w+ive|\w+ure)}\W",0
5671,"\W!x{((in\w+|\w+ive|pre\w+)\W+){5}(in\w+|\w+ive|pre\w+)}\W",0
5672,"\W!x{((in\w+|\w+ive|\w+ment)\W+){5}(in\w+|\w+ive|\w+ment)}\W",0
5673,"\W!x{((in\w+|\w+ive|\w+ence)\W+){5}(in\w+|\w+ive|\w+ence)}\W",0
5674,"\W!x{((in\w+|\w+ive|\w+able)\W+){5}(in\w+|\w+ive|\w+able)}\W",0
5675,"\W!x{((in\w+|\w+ive|\w+ant)\W+){5}(in\w+|\w+ive|\w+ant)}\W",0
5676,"\W!x{((in\w+|\w+ive|\w+ity)\W+){5}(in\w+|\w+ive|\w+ity)}\W",0
5677,"\W!x{((in\w+|\w+ive|\w+ness)\W+){5}(in\w+|\w+ive|\w+ness)}\W",0
5678,"\W!x{((in\w+|\w+ive|\w+ance)\W+){5}(in\w+|\w+ive|\w+ance)}\W",0
5679,"\W!x{((in\w+|\w+ive|\w+ful)\W+){5}(in\w+|\w+ive|\w+ful)}\W",0
5680,"\W!x{((in\w+|\w+ive|im\w+)\W+){5}(in\w+|\w+ive|im\w+)}\W",0
5681,"\W!x{((in\w+|\w+ive|\w+age)\W+){5}(in\w+|\w+ive|\w+age)}\W",0
5682,"\W!x{((in\w+|\w+ive|\w+ish)\W+){5}(in\w+|\w+ive|\w+ish)}\W",0
5683,"\W!x{((in\w+|\w+ive|\w+ic)\W+){5}(in\w+|\w+ive|\w+ic)}\W",0
5684,"\W!x{((in\w+|dis\w+|\w+ous)\W+){5}(in\w+|dis\w+|\w+ous)}\W",0
5685,"\W!x{((in\w+|dis\w+|\w+ate)\W+){5}(in\w+|dis\w+|\w+ate)}\W",0
5686,"\W!x{((in\w+|dis\w+|\w+ure)\W+){5}(in\w+|dis\w+|\w+ure)}\W",0
5687,"\W!x{((in\w+|dis\w+|pre\w+)\W+){5}(in\w+|dis\w+|pre\w+)}\W",0
5688,"\W!x{((in\w+|dis\w+|\w+ment)\W+){5}(in\w+|dis\w+|\w+ment)}\W",0
5689,"\W!x{((in\w+|dis\w+|\w+ence)\W+){5}(in\w+|dis\w+|\w+ence)}\W",0
5690,"\W!x{((in\w+|dis\w+|\w+able)\W+){5}(in\w+|dis\w+|\w+able)}\W",0
5691,"\W!x{((in\w+|dis\w+|\w+ant)\W+){5}(in\w+|dis\w+|\w+ant)}\W",0
5692,"\W!x{((in\w+|dis\w+|\w+ity)\W+){5}(in\w+|dis\w+|\w+ity)}\W",0
5693,"\W!x{((in\w+|dis\w+|\w+ness)\W+){5}(in\w+|dis\w+|\w+ness)}\W",0
5694,"\W!x{((in\w+|dis\w+|\w+ance)\W+){5}(in\w+|dis\w+|\w+ance)}\W",0
5695,"\W!x{((in\w+|dis\w+|\w+ful)\W+){5}(in\w+|dis\w+|\w+ful)}\W",0
5696,"\W!x{((in\w+|dis\w+|im\w+)\W+){5}(in\w+|dis\w+|im\w+)}\W",0
5697,"\W!x{((in\w+|dis\w+|\w+age)\W+){5}(in\w+|dis\w+|\w+age)}\W",0
5698,"\W!x{((in\w+|dis\w+|\w+ish)\W+){5}(in\w+|dis\w+|\w+ish)}\W",0
5699,"\W!x{((in\w+|dis\w+|\w+ic)\W+){5}(in\w+|dis\w+|\w+ic)}\W",0
5700,"\W!x{((in\w+|\w+ous|\w+ate)\W+){5}(in\w+|\w+ous|\w+ate)}\W",0
5701,"\W!x{((in\w+|\w+ous|\w+ure)\W+){5}(in\w+|\w+ous|\w+ure)}\W",0
5702,"\W!x{((in\w+|\w+ous|pre\w+)\W+){5}(in\w+|\w+ous|pre\w+)}\W",0
5703,"\W!x{((in\w+|\w+ous|\w+ment)\W+){5}(in\w+|\w+ous|\w+ment)}\W",0
5704,"\W!x{((in\w+|\w+ous|\w+ence)\W+){5}(in\w+|\w+ous|\w+ence)}\W",0
5705,"\W!x{((in\w+|\w+ous|\w+able)\W+){5}(in\w+|\w+ous|\w+able)}\W",0
5706,"\W!x{((in\w+|\w+ous|\w+ant)\W+){5}(in\w+|\w+ous|\w+ant)}\W",0
5707,"\W!x{((in\w+|\w+ous|\w+ity)\W+){5}(in\w+|\w+ous|\w+ity)}\W",0
5708,"\W!x{((in\w+|\w+ous|\w+ness)\W+){5}(in\w+|\w+ous|\w+ness)}\W",0
5709,"\W!x{((in\w+|\w+ous|\w+ance)\W+){5}(in\w+|\w+ous|\w+ance)}\W",0
5710,"\W!x{((in\w+|\w+ous|\w+ful)\W+){5}(in\w+|\w+ous|\w+ful)}\W",0
5711,"\W!x{((in\w+|\w+ous|im\w+)\W+){5}(in\w+|\w+ous|im\w+)}\W",0
5712,"\W!x{((in\w+|\w+ous|\w+age)\W+){5}(in\w+|\w+ous|\w+age)}\W",0
5713,"\W!x{((in\w+|\w+ous|\w+ish)\W+){5}(in\w+|\w+ous|\w+ish)}\W",0
5714,"\W!x{((in\w+|\w+ous|\w+ic)\W+){5}(in\w+|\w+ous|\w+ic)}\W",0
5715,"\W!x{((in\w+|\w+ate|\w+ure)\W+){5}(in\w+|\w+ate|\w+ure)}\W",0
5716,"\W!x{((in\w+|\w+ate|pre\w+)\W+){5}(in\w+|\w+ate|pre\w+)}\W",0
5717,"\W!x{((in\w+|\w+ate|\w+ment)\W+){5}(in\w+|\w+ate|\w+ment)}\W",0
5718,"\W!x{((in\w+|\w+ate|\w+ence)\W+){5}(in\w+|\w+ate|\w+ence)}\W",0
5719,"\W!x{((in\w+|\w+ate|\w+able)\W+){5}(in\w+|\w+ate|\w+able)}\W",0
5720,"\W!x{((in\w+|\w+ate|\w+ant)\W+){5}(in\w+|\w+ate|\w+ant)}\W",0
5721,"\W!x{((in\w+|\w+ate|\w+ity)\W+){5}(in\w+|\w+ate|\w+ity)}\W",0
5722,"\W!x{((in\w+|\w+ate|\w+ness)\W+){5}(in\w+|\w+ate|\w+ness)}\W",0
5723,"\W!x{((in\w+|\w+ate|\w+ance)\W+){5}(in\w+|\w+ate|\w+ance)}\W",0
5724,"\W!x{((in\w+|\w+ate|\w+ful)\W+){5}(in\w+|\w+ate|\w+ful)}\W",0
5725,"\W!x{((in\w+|\w+ate|im\w+)\W+){5}(in\w+|\w+ate|im\w+)}\W",0
5726,"\W!x{((in\w+|\w+ate|\w+age)\W+){5}(in\w+|\w+ate|\w+age)}\W",0
5727,"\W!x{((in\w+|\w+ate|\w+ish)\W+){5}(in\w+|\w+ate|\w+ish)}\W",0
5728,"\W!x{((in\w+|\w+ate|\w+ic)\W+){5}(in\w+|\w+ate|\w+ic)}\W",0
5729,"\W!x{((in\w+|\w+ure|pre\w+)\W+){5}(in\w+|\w+ure|pre\w+)}\W",0
5730,"\W!x{((in\w+|\w+ure|\w+ment)\W+){5}(in\w+|\w+ure|\w+ment)}\W",0
5731,"\W!x{((in\w+|\w+ure|\w+ence)\W+){5}(in\w+|\w+ure|\w+ence)}\W",0
